timestamp,farm_id,revenue,operating_costs,labor_costs,equipment_costs,seed_costs,fertilizer_costs,pesticide_costs,fuel_costs,total_costs,gross_profit,profit_margin,market_demand_index,price_volatility,competitor_count,market_share,customer_satisfaction,brand_value,investment_required,roi_projection,risk_score,latitude,longitude,climate_zone
2025-08-14T22:09:32.468373,farm_0043,31126.89,10795.64,7553.63,6002.77,1665.41,2271.4,2124.49,2812.95,33226.29,-2099.4,-6.74,0.8,0.298,5,0.178,3.91,3344.72,38795.1,0.23,0.309,40.72146116651269,-105.98609573893762,continental
2025-08-15T22:09:32.468373,farm_0043,5020.73,1973.68,1452.95,509.92,301.48,462.91,348.36,213.58,5262.87,-242.15,-4.82,0.775,0.189,3,0.205,4.45,6310.4,9421.88,0.16,0.147,40.72146116651269,-105.98609573893762,continental
2025-08-16T22:09:32.468373,farm_0043,35344.83,11397.93,9755.59,3912.44,3252.0,2303.95,997.6,2989.8,34609.3,735.53,2.08,0.606,0.352,10,0.153,3.22,3883.79,8142.9,0.14,0.577,40.72146116651269,-105.98609573893762,continental
2025-08-17T22:09:32.468373,farm_0043,12656.15,3909.89,3682.22,2220.01,1282.08,940.57,399.75,1169.57,13604.09,-947.93,-7.49,0.679,0.222,7,0.157,4.6,5004.31,43590.07,0.07,0.668,40.72146116651269,-105.98609573893762,continental
2025-08-18T22:09:32.468373,farm_0043,11253.6,3629.32,2998.63,1823.63,1154.47,707.37,736.25,392.56,11442.24,-188.65,-1.68,0.99,0.306,14,0.251,4.63,7825.12,27515.96,0.13,0.766,40.72146116651269,-105.98609573893762,continental
2025-08-19T22:09:32.468373,farm_0043,44821.0,15870.43,9925.04,7290.81,3268.7,3946.03,3334.0,4075.81,47710.81,-2889.81,-6.45,0.506,0.361,12,0.11,3.4,1583.0,21844.4,0.13,0.365,40.72146116651269,-105.98609573893762,continental
2025-08-20T22:09:32.468373,farm_0043,30039.3,10890.63,6377.89,5222.05,3446.54,2572.95,2083.64,2708.7,33302.4,-3263.1,-10.86,0.981,0.331,6,0.088,4.98,2888.77,42967.22,0.12,0.229,40.72146116651269,-105.98609573893762,continental
2025-08-21T22:09:32.468373,farm_0043,12067.94,5897.67,3117.84,2315.37,1147.62,808.71,393.99,1100.57,14781.79,-2713.84,-22.49,1.128,0.154,8,0.217,4.36,8672.11,32171.2,0.19,0.756,40.72146116651269,-105.98609573893762,continental
2025-08-22T22:09:32.468373,farm_0043,47122.15,16596.76,11520.18,7025.13,6705.11,2483.14,2316.73,4349.18,50996.22,-3874.07,-8.22,1.188,0.319,8,0.214,3.47,3950.41,7164.49,0.1,0.172,40.72146116651269,-105.98609573893762,continental
2025-08-23T22:09:32.468373,farm_0043,44328.68,19745.94,8928.41,5013.12,2978.92,3128.1,1925.45,4214.95,45934.89,-1606.21,-3.62,0.977,0.202,14,0.105,3.26,8175.25,13818.64,0.16,0.129,40.72146116651269,-105.98609573893762,continental
2025-08-24T22:09:32.468373,farm_0043,40390.26,12598.56,8175.6,5323.24,2023.6,3496.33,2141.14,1434.44,35192.91,5197.35,12.87,1.041,0.336,8,0.133,3.61,6549.42,25931.73,0.21,0.555,40.72146116651269,-105.98609573893762,continental
2025-08-25T22:09:32.468373,farm_0043,5460.14,1852.11,1372.65,980.51,810.73,480.7,315.47,203.28,6015.46,-555.32,-10.17,1.048,0.113,11,0.105,4.14,6686.39,10244.63,0.16,0.5,40.72146116651269,-105.98609573893762,continental
2025-08-26T22:09:32.468373,farm_0043,40890.81,14587.6,8581.55,4468.85,5957.83,2519.0,1952.27,3206.15,41273.25,-382.44,-0.94,0.911,0.117,6,0.248,3.83,4053.93,13793.06,0.2,0.755,40.72146116651269,-105.98609573893762,continental
2025-08-27T22:09:32.468373,farm_0043,41542.29,18114.19,10278.47,7369.92,5861.19,2534.71,983.23,1341.61,46483.32,-4941.03,-11.89,0.677,0.363,7,0.198,3.01,1239.79,5917.1,0.21,0.287,40.72146116651269,-105.98609573893762,continental
2025-08-28T22:09:32.468373,farm_0043,41284.68,20392.0,8812.77,5160.19,4958.92,3276.34,2267.26,2669.5,47536.99,-6252.31,-15.14,0.693,0.175,11,0.094,3.74,2601.1,34362.52,0.25,0.539,40.72146116651269,-105.98609573893762,continental
2025-08-29T22:09:32.468373,farm_0043,14086.25,6255.54,3685.21,2426.03,1246.08,992.33,624.58,1055.82,16285.6,-2199.34,-15.61,1.241,0.37,12,0.054,3.49,5098.1,24963.64,0.17,0.204,40.72146116651269,-105.98609573893762,continental
2025-08-30T22:09:32.468373,farm_0043,26112.07,12366.09,6177.41,3056.29,2008.27,1597.79,1779.32,2145.65,29130.83,-3018.75,-11.56,1.243,0.37,12,0.138,4.71,3196.8,47617.28,0.15,0.269,40.72146116651269,-105.98609573893762,continental
2025-08-31T22:09:32.468373,farm_0043,12434.41,4271.05,2506.24,1812.74,1206.92,645.76,802.73,960.93,12206.37,228.04,1.83,0.886,0.175,7,0.072,3.57,9849.71,14210.22,0.14,0.352,40.72146116651269,-105.98609573893762,continental
2025-09-01T22:09:32.468373,farm_0043,14497.93,6301.46,3547.07,1681.71,2073.94,894.2,751.74,1383.95,16634.06,-2136.12,-14.73,0.936,0.241,14,0.206,4.79,8818.14,40767.16,0.16,0.372,40.72146116651269,-105.98609573893762,continental
2025-09-02T22:09:32.468373,farm_0043,2792.25,1334.52,675.82,362.71,179.37,264.4,130.03,101.3,3048.14,-255.89,-9.16,0.753,0.323,3,0.124,4.01,5383.63,46232.45,0.08,0.458,40.72146116651269,-105.98609573893762,continental
2025-09-03T22:09:32.468373,farm_0043,4468.16,1738.56,994.45,862.18,314.52,325.76,110.09,305.91,4651.48,-183.32,-4.1,1.052,0.209,5,0.16,4.91,8597.56,29263.13,0.21,0.671,40.72146116651269,-105.98609573893762,continental
2025-09-04T22:09:32.468373,farm_0043,40355.9,20046.67,8276.84,5030.27,3601.38,3887.84,2590.46,2463.0,45896.46,-5540.56,-13.73,1.095,0.267,13,0.183,4.96,3496.41,46852.76,0.07,0.661,40.72146116651269,-105.98609573893762,continental
2025-08-06T22:09:32.468373,farm_0044,33190.6,11832.6,7464.96,6350.58,2031.08,2661.97,943.3,1127.73,32412.22,778.38,2.35,1.498,0.169,3,0.088,4.09,5085.83,6999.02,0.13,0.129,41.83482200629756,-94.3336765685878,continental
2025-08-07T22:09:32.468373,farm_0044,35139.58,16686.92,8247.7,4917.29,4043.42,3486.29,1654.93,2296.73,41333.29,-6193.71,-17.63,0.682,0.207,6,0.054,4.08,4642.3,46207.98,0.1,0.655,41.83482200629756,-94.3336765685878,continental
2025-08-08T22:09:32.468373,farm_0044,38162.91,16958.15,8796.35,6008.93,4184.42,2011.95,1750.58,1554.58,41264.97,-3102.06,-8.13,0.927,0.382,10,0.223,4.39,3563.07,30472.11,0.05,0.714,41.83482200629756,-94.3336765685878,continental
2025-08-09T22:09:32.468373,farm_0044,26120.78,10837.46,7233.74,3556.04,1962.36,1556.85,544.13,948.52,26639.12,-518.34,-1.98,0.888,0.145,9,0.052,4.41,5679.34,44857.7,0.18,0.771,41.83482200629756,-94.3336765685878,continental
2025-08-10T22:09:32.468373,farm_0044,43599.13,17378.86,9178.37,5798.74,5080.2,2867.7,2961.55,4012.84,47278.26,-3679.13,-8.44,1.147,0.166,8,0.072,4.33,5361.25,8026.66,0.18,0.627,41.83482200629756,-94.3336765685878,continental
2025-08-11T22:09:32.468373,farm_0044,13139.75,6556.27,2714.41,2299.5,723.9,781.57,521.15,1223.4,14820.19,-1680.44,-12.79,0.963,0.362,6,0.054,4.99,2215.28,12906.24,0.13,0.692,41.83482200629756,-94.3336765685878,continental
2025-08-12T22:09:32.468373,farm_0044,44210.96,18089.93,13255.46,7877.59,3172.29,3352.67,3216.65,4219.85,53184.44,-8973.49,-20.3,0.548,0.388,13,0.248,3.24,3994.24,45192.03,0.06,0.237,41.83482200629756,-94.3336765685878,continental
2025-08-13T22:09:32.468373,farm_0044,20263.81,8030.84,5659.26,2836.34,1843.2,1972.95,1615.13,1847.07,23804.79,-3540.98,-17.47,0.831,0.337,8,0.05,4.57,6057.34,40308.1,0.16,0.615,41.83482200629756,-94.3336765685878,continental
2025-08-14T22:09:32.468373,farm_0044,43973.94,21982.41,9353.77,4692.57,2613.27,2778.82,1546.52,2625.58,45592.94,-1619.0,-3.68,1.452,0.12,4,0.3,4.5,2133.31,32884.22,0.17,0.616,41.83482200629756,-94.3336765685878,continental
2025-08-15T22:09:32.468373,farm_0044,39795.41,19177.78,11226.4,5175.65,5247.45,3783.36,2143.43,2134.56,48888.63,-9093.21,-22.85,1.02,0.126,7,0.233,4.43,4229.25,14408.69,0.23,0.117,41.83482200629756,-94.3336765685878,continental
2025-08-16T22:09:32.468373,farm_0044,21675.21,10457.11,4586.22,2988.65,1621.19,2068.02,1013.88,1337.42,24072.49,-2397.28,-11.06,0.834,0.302,6,0.262,3.53,9422.7,23419.0,0.16,0.424,41.83482200629756,-94.3336765685878,continental
2025-08-17T22:09:32.468373,farm_0044,38952.5,16187.19,10594.77,6891.06,5131.86,3526.54,3036.21,3568.49,48936.12,-9983.62,-25.63,0.792,0.24,6,0.23,4.43,3394.19,6634.15,0.25,0.796,41.83482200629756,-94.3336765685878,continental
2025-08-18T22:09:32.468373,farm_0044,6269.94,2684.32,1424.24,1061.12,796.95,432.43,214.98,462.41,7076.44,-806.51,-12.86,0.934,0.242,13,0.06,3.14,5478.0,16092.86,0.24,0.151,41.83482200629756,-94.3336765685878,continental
2025-08-19T22:09:32.468373,farm_0044,26463.85,10021.49,7748.52,4629.7,3210.73,2142.71,1471.25,1995.58,31219.97,-4756.12,-17.97,0.771,0.176,11,0.267,4.78,6572.34,15875.48,0.18,0.742,41.83482200629756,-94.3336765685878,continental
2025-08-20T22:09:32.468373,farm_0044,43988.95,17169.45,12834.75,7051.04,2742.99,3059.13,3260.56,2160.31,48278.24,-4289.29,-9.75,1.055,0.194,9,0.178,4.33,7846.39,16689.6,0.09,0.621,41.83482200629756,-94.3336765685878,continental
2025-08-21T22:09:32.468373,farm_0044,10424.43,5145.87,2941.86,1662.82,637.33,922.86,214.28,602.71,12127.73,-1703.3,-16.34,0.519,0.287,6,0.122,4.96,7567.48,14579.41,0.07,0.246,41.83482200629756,-94.3336765685878,continental
2025-08-22T22:09:32.468373,farm_0044,7980.16,2982.64,2333.55,1239.06,490.23,524.72,216.11,463.34,8249.65,-269.49,-3.38,0.633,0.276,5,0.215,4.43,5202.27,20048.93,0.07,0.484,41.83482200629756,-94.3336765685878,continental
2025-08-23T22:09:32.468373,farm_0044,3500.05,1375.18,936.32,503.44,496.7,258.18,133.02,254.11,3956.95,-456.91,-13.05,1.269,0.142,5,0.058,4.11,9634.05,9076.94,0.1,0.613,41.83482200629756,-94.3336765685878,continental
2025-08-24T22:09:32.468373,farm_0044,34623.16,12844.52,9362.4,4199.55,4645.73,2499.79,2759.98,1266.99,37578.94,-2955.78,-8.54,1.034,0.21,12,0.147,3.96,8184.22,13713.22,0.17,0.762,41.83482200629756,-94.3336765685878,continental
2025-08-25T22:09:32.468373,farm_0044,3987.54,1304.8,1027.65,705.22,394.38,260.9,162.63,374.03,4229.59,-242.06,-6.07,0.595,0.233,13,0.066,4.35,2520.06,36154.37,0.19,0.222,41.83482200629756,-94.3336765685878,continental
2025-08-26T22:09:32.468373,farm_0044,20114.17,6705.8,5934.38,2974.1,1846.16,1790.56,1184.95,919.17,21355.12,-1240.94,-6.17,0.504,0.395,11,0.272,3.81,2648.6,32519.69,0.05,0.734,41.83482200629756,-94.3336765685878,continental
2025-08-27T22:09:32.468373,farm_0044,29527.06,13530.44,7152.07,4112.24,3242.42,2608.94,2168.28,2324.06,35138.45,-5611.4,-19.0,1.345,0.268,9,0.173,3.51,1602.76,20454.05,0.11,0.68,41.83482200629756,-94.3336765685878,continental
2025-08-28T22:09:32.468373,farm_0044,11357.99,4773.48,2432.68,1990.93,907.55,945.86,877.45,482.21,12410.16,-1052.17,-9.26,0.736,0.32,6,0.168,4.66,9521.05,28287.35,0.19,0.555,41.83482200629756,-94.3336765685878,continental
2025-08-29T22:09:32.468373,farm_0044,2240.62,967.48,484.69,303.92,169.64,188.1,55.35,83.75,2252.93,-12.31,-0.55,1.166,0.353,13,0.253,3.78,7349.45,11464.42,0.13,0.743,41.83482200629756,-94.3336765685878,continental
2025-08-30T22:09:32.468373,farm_0044,49537.74,23825.88,14275.83,9701.27,5870.08,4249.97,2355.5,2980.22,63258.75,-13721.01,-27.7,0.64,0.358,7,0.242,3.41,4641.52,32252.16,0.2,0.223,41.83482200629756,-94.3336765685878,continental
2025-08-31T22:09:32.468373,farm_0044,10319.07,4278.27,3069.73,1231.73,793.06,806.06,777.9,530.85,11487.6,-1168.53,-11.32,0.781,0.397,12,0.218,4.7,9941.0,42493.78,0.15,0.417,41.83482200629756,-94.3336765685878,continental
2025-09-01T22:09:32.468373,farm_0044,23273.98,9332.56,6494.37,2354.3,1366.59,1682.76,1394.79,984.86,23610.21,-336.24,-1.44,1.218,0.123,7,0.29,3.41,7700.63,47600.68,0.21,0.465,41.83482200629756,-94.3336765685878,continental
2025-09-02T22:09:32.468373,farm_0044,36625.49,11563.49,8470.65,5852.59,2852.99,2328.27,1482.59,1205.05,33755.63,2869.85,7.84,1.181,0.357,7,0.099,4.54,2539.37,11379.56,0.19,0.101,41.83482200629756,-94.3336765685878,continental
2025-09-03T22:09:32.468373,farm_0044,36126.56,17293.33,8488.89,3947.16,3987.04,3048.48,2491.8,3253.23,42509.93,-6383.37,-17.67,0.764,0.175,11,0.211,3.83,1727.88,43781.4,0.2,0.588,41.83482200629756,-94.3336765685878,continental
2025-09-04T22:09:32.468373,farm_0044,36775.36,11803.3,10282.89,4594.15,5136.57,2626.67,1985.82,3500.26,39929.65,-3154.3,-8.58,0.899,0.257,5,0.205,3.35,5014.15,25113.74,0.16,0.344,41.83482200629756,-94.3336765685878,continental
2025-08-06T22:09:32.468373,farm_0045,45523.34,19876.62,9714.5,7135.48,4347.03,2709.42,2401.39,3542.1,49726.54,-4203.2,-9.23,1.027,0.237,11,0.065,3.88,8133.51,25481.65,0.15,0.504,36.01284551421088,-118.17127088826244,mediterranean
2025-08-07T22:09:32.468373,farm_0045,14447.19,4646.7,4236.7,1466.08,1021.81,1422.49,484.66,1266.69,14545.12,-97.93,-0.68,0.829,0.361,6,0.245,3.74,1357.49,49019.16,0.23,0.306,36.01284551421088,-118.17127088826244,mediterranean
2025-08-08T22:09:32.468373,farm_0045,3275.29,1110.2,831.52,618.98,417.26,231.8,142.84,299.59,3652.19,-376.9,-11.51,0.915,0.383,8,0.239,4.78,3062.11,33064.69,0.19,0.447,36.01284551421088,-118.17127088826244,mediterranean
2025-08-09T22:09:32.468373,farm_0045,1598.27,604.89,324.11,199.8,113.74,137.75,75.15,129.82,1585.25,13.01,0.81,0.947,0.378,4,0.058,4.24,9770.51,46634.42,0.24,0.786,36.01284551421088,-118.17127088826244,mediterranean
2025-08-10T22:09:32.468373,farm_0045,46397.86,16833.28,9647.25,6445.68,4955.94,4305.8,1208.37,4195.24,47591.56,-1193.7,-2.57,0.772,0.146,9,0.06,3.01,5732.9,32417.49,0.23,0.37,36.01284551421088,-118.17127088826244,mediterranean
2025-08-11T22:09:32.468373,farm_0045,19189.24,6151.29,4999.26,3236.9,1378.37,1336.49,947.46,1472.5,19522.28,-333.04,-1.74,1.069,0.165,14,0.233,3.97,3468.8,36724.9,0.15,0.243,36.01284551421088,-118.17127088826244,mediterranean
2025-08-12T22:09:32.468373,farm_0045,37385.99,12450.65,7556.81,7189.72,3995.8,3510.01,2305.31,2082.4,39090.7,-1704.72,-4.56,0.551,0.397,12,0.107,3.58,1937.97,44006.19,0.18,0.589,36.01284551421088,-118.17127088826244,mediterranean
2025-08-13T22:09:32.468373,farm_0045,41161.57,17895.05,11973.61,4781.54,2443.63,2692.32,1962.64,3588.32,45337.11,-4175.53,-10.14,1.156,0.216,12,0.214,3.84,5432.63,35118.22,0.24,0.701,36.01284551421088,-118.17127088826244,mediterranean
2025-08-14T22:09:32.468373,farm_0045,15111.53,5000.28,3405.04,2457.25,971.63,1302.91,621.03,1038.09,14796.22,315.31,2.09,0.906,0.187,9,0.091,3.37,7609.78,32513.53,0.08,0.592,36.01284551421088,-118.17127088826244,mediterranean
2025-08-15T22:09:32.468373,farm_0045,41158.3,15476.69,8552.81,7789.11,3533.54,2290.75,1540.62,2293.65,41477.17,-318.87,-0.77,1.131,0.169,13,0.06,4.84,5237.91,41021.53,0.16,0.696,36.01284551421088,-118.17127088826244,mediterranean
2025-08-16T22:09:32.468373,farm_0045,20515.83,10166.78,5953.47,3601.52,1260.43,1319.87,437.24,1077.57,23816.88,-3301.05,-16.09,0.987,0.246,14,0.062,3.85,5397.65,43988.15,0.05,0.758,36.01284551421088,-118.17127088826244,mediterranean
2025-08-17T22:09:32.468373,farm_0045,1850.55,758.17,405.06,265.07,206.11,95.9,46.61,81.32,1858.25,-7.7,-0.42,1.19,0.246,10,0.16,3.26,2979.26,26272.65,0.08,0.742,36.01284551421088,-118.17127088826244,mediterranean
2025-08-18T22:09:32.468373,farm_0045,33896.21,12071.88,8759.46,6101.24,4358.02,1836.74,1571.09,3212.32,37910.76,-4014.54,-11.84,0.756,0.185,9,0.161,4.7,2778.15,46634.83,0.06,0.78,36.01284551421088,-118.17127088826244,mediterranean
2025-08-19T22:09:32.468373,farm_0045,37951.83,13183.84,10683.33,4383.3,5235.81,2581.3,2311.18,2068.54,40447.29,-2495.46,-6.58,1.357,0.236,11,0.253,4.36,4702.91,7567.93,0.11,0.714,36.01284551421088,-118.17127088826244,mediterranean
2025-08-20T22:09:32.468373,farm_0045,38047.11,13608.15,10951.84,4474.37,3928.26,1953.27,2354.73,1409.4,38680.04,-632.93,-1.66,1.25,0.18,13,0.212,3.43,5972.89,39305.82,0.2,0.594,36.01284551421088,-118.17127088826244,mediterranean
2025-08-21T22:09:32.468373,farm_0045,35554.76,11117.43,9175.6,6203.67,4663.9,3409.41,2434.7,1127.31,38132.02,-2577.26,-7.25,1.084,0.197,11,0.094,3.71,3977.81,7729.24,0.24,0.387,36.01284551421088,-118.17127088826244,mediterranean
2025-08-22T22:09:32.468373,farm_0045,23902.43,11863.89,6683.38,2516.47,2774.49,1458.01,1021.72,2001.1,28319.05,-4416.63,-18.48,0.8,0.123,9,0.133,3.89,2753.71,16535.56,0.13,0.74,36.01284551421088,-118.17127088826244,mediterranean
2025-08-23T22:09:32.468373,farm_0045,18845.47,8323.7,4757.92,3518.59,1578.99,1745.81,1409.31,629.06,21963.38,-3117.91,-16.54,0.791,0.335,3,0.105,3.42,9853.19,22784.28,0.18,0.636,36.01284551421088,-118.17127088826244,mediterranean
2025-08-24T22:09:32.468373,farm_0045,4847.94,2233.49,994.78,490.19,337.93,250.47,283.76,327.49,4918.11,-70.17,-1.45,0.893,0.334,4,0.258,4.13,7739.9,16787.26,0.11,0.582,36.01284551421088,-118.17127088826244,mediterranean
2025-08-25T22:09:32.468373,farm_0045,39763.93,14569.05,10821.78,4838.79,2405.13,3527.91,2579.81,2753.87,41496.34,-1732.41,-4.36,1.353,0.162,4,0.089,3.99,5950.02,48652.02,0.13,0.697,36.01284551421088,-118.17127088826244,mediterranean
2025-08-26T22:09:32.468373,farm_0045,4928.43,1498.15,1306.77,552.25,684.22,259.48,205.88,399.7,4906.44,21.99,0.45,1.477,0.399,13,0.217,4.01,1014.75,40715.12,0.24,0.448,36.01284551421088,-118.17127088826244,mediterranean
2025-08-27T22:09:32.468373,farm_0045,23363.81,9205.3,5131.7,3406.51,2780.42,1453.55,983.13,1901.25,24861.86,-1498.05,-6.41,1.289,0.332,3,0.231,3.58,4189.19,41438.61,0.17,0.613,36.01284551421088,-118.17127088826244,mediterranean
2025-08-28T22:09:32.468373,farm_0045,20048.88,9295.45,4154.84,3300.17,2207.8,1768.24,1284.89,1083.07,23094.45,-3045.57,-15.19,0.844,0.28,3,0.257,3.18,9978.5,7073.36,0.12,0.387,36.01284551421088,-118.17127088826244,mediterranean
2025-08-29T22:09:32.468373,farm_0045,29309.35,10074.69,8455.6,4828.61,3008.68,1645.76,978.87,1531.84,30524.04,-1214.69,-4.14,0.959,0.338,9,0.201,4.16,4610.53,37689.42,0.22,0.431,36.01284551421088,-118.17127088826244,mediterranean
2025-08-30T22:09:32.468373,farm_0045,45582.63,14131.35,9516.58,7180.34,4746.68,4297.63,1481.51,4294.57,45648.66,-66.03,-0.14,0.685,0.298,14,0.172,3.61,8584.66,44670.65,0.2,0.105,36.01284551421088,-118.17127088826244,mediterranean
2025-08-31T22:09:32.468373,farm_0045,7504.6,3711.25,1620.65,1208.94,865.43,475.1,587.08,547.96,9016.4,-1511.8,-20.15,0.625,0.162,11,0.054,3.4,5045.59,23250.05,0.06,0.515,36.01284551421088,-118.17127088826244,mediterranean
2025-09-01T22:09:32.468373,farm_0045,44253.8,15978.97,12869.71,8529.33,6015.19,2314.02,2354.03,3120.49,51181.74,-6927.95,-15.66,0.569,0.358,4,0.222,4.14,1149.97,33953.55,0.22,0.166,36.01284551421088,-118.17127088826244,mediterranean
2025-09-02T22:09:32.468373,farm_0045,32504.41,10760.5,7076.56,4223.26,4013.61,1933.41,1364.21,2586.84,31958.4,546.01,1.68,1.468,0.328,13,0.122,3.6,1434.03,9575.58,0.07,0.492,36.01284551421088,-118.17127088826244,mediterranean
2025-09-03T22:09:32.468373,farm_0045,34590.22,16863.57,8748.8,6543.31,5155.05,3278.74,1023.69,2452.9,44066.06,-9475.83,-27.39,0.712,0.215,14,0.146,4.89,2242.59,10546.43,0.23,0.153,36.01284551421088,-118.17127088826244,mediterranean
2025-09-04T22:09:32.468373,farm_0045,4279.89,1462.54,1254.13,839.33,378.55,223.37,162.29,224.02,4544.22,-264.34,-6.18,0.894,0.25,14,0.182,3.11,8224.4,16634.8,0.14,0.329,36.01284551421088,-118.17127088826244,mediterranean
2025-08-06T22:09:32.468373,farm_0046,34769.57,12440.41,8176.95,3894.36,4606.61,2332.46,2419.82,2574.14,36444.75,-1675.18,-4.82,0.929,0.348,14,0.182,3.99,1681.13,37639.95,0.13,0.659,30.556371865230098,-97.18792416441929,subtropical
2025-08-07T22:09:32.468373,farm_0046,23521.29,9444.22,6622.77,3984.89,1750.62,1851.9,806.42,1344.61,25805.42,-2284.13,-9.71,0.509,0.171,4,0.079,3.28,4182.34,25355.4,0.1,0.407,30.556371865230098,-97.18792416441929,subtropical
2025-08-08T22:09:32.468373,farm_0046,39587.09,13726.05,11031.49,5676.56,4343.01,2289.03,1124.09,3358.98,41549.22,-1962.13,-4.96,1.218,0.345,12,0.207,4.3,8254.46,41083.68,0.08,0.549,30.556371865230098,-97.18792416441929,subtropical
2025-08-09T22:09:32.468373,farm_0046,41378.89,12491.07,9996.76,6843.47,3978.74,4007.97,1347.43,1575.07,40240.51,1138.38,2.75,1.393,0.304,5,0.181,4.6,4335.91,25606.58,0.22,0.548,30.556371865230098,-97.18792416441929,subtropical
2025-08-10T22:09:32.468373,farm_0046,38259.15,17710.12,9871.65,4475.37,5048.18,1925.43,2327.27,1940.16,43298.17,-5039.03,-13.17,1.397,0.394,3,0.265,3.03,8333.11,33862.05,0.22,0.207,30.556371865230098,-97.18792416441929,subtropical
2025-08-11T22:09:32.468373,farm_0046,44487.65,14066.68,11405.76,7313.59,2478.5,2912.54,2646.53,1510.8,42334.4,2153.25,4.84,1.224,0.198,5,0.226,3.99,7105.83,19773.4,0.09,0.36,30.556371865230098,-97.18792416441929,subtropical
2025-08-12T22:09:32.468373,farm_0046,25946.07,8819.97,7390.01,3575.29,2076.79,1328.91,1211.12,2068.87,26470.95,-524.88,-2.02,0.947,0.165,11,0.286,3.62,7483.66,24935.17,0.13,0.194,30.556371865230098,-97.18792416441929,subtropical
2025-08-13T22:09:32.468373,farm_0046,29420.01,11923.12,8425.01,3185.47,3598.23,1846.43,1435.17,918.84,31332.28,-1912.26,-6.5,1.125,0.277,3,0.09,3.82,1686.56,12127.83,0.11,0.66,30.556371865230098,-97.18792416441929,subtropical
2025-08-14T22:09:32.468373,farm_0046,8310.58,4020.39,2290.98,1192.47,534.98,432.38,218.15,393.74,9083.08,-772.5,-9.3,0.64,0.104,6,0.107,4.7,6032.57,16899.64,0.22,0.311,30.556371865230098,-97.18792416441929,subtropical
2025-08-15T22:09:32.468373,farm_0046,3850.63,1332.76,1069.41,607.52,544.81,222.3,262.15,385.03,4423.99,-573.36,-14.89,0.774,0.383,10,0.134,4.6,8531.91,34005.66,0.23,0.113,30.556371865230098,-97.18792416441929,subtropical
2025-08-16T22:09:32.468373,farm_0046,26806.7,12750.81,5706.58,3991.82,3246.09,1996.46,1535.37,1492.79,30719.92,-3913.22,-14.6,0.845,0.106,8,0.078,4.07,8231.5,29930.88,0.12,0.509,30.556371865230098,-97.18792416441929,subtropical
2025-08-17T22:09:32.468373,farm_0046,36896.2,17301.08,9611.73,4598.79,4455.62,2776.25,2488.34,2733.96,43965.77,-7069.57,-19.16,0.613,0.197,8,0.286,4.22,8780.34,38924.27,0.12,0.469,30.556371865230098,-97.18792416441929,subtropical
2025-08-18T22:09:32.468373,farm_0046,28898.22,12117.72,6263.83,3031.72,2851.31,2262.63,1036.77,1614.01,29177.99,-279.77,-0.97,1.471,0.214,12,0.22,4.91,4811.38,43323.45,0.09,0.589,30.556371865230098,-97.18792416441929,subtropical
2025-08-19T22:09:32.468373,farm_0046,36965.52,12440.68,9387.6,4755.2,2832.71,3417.78,890.29,2576.31,36300.56,664.96,1.8,1.033,0.378,6,0.118,3.27,4206.79,6611.69,0.16,0.524,30.556371865230098,-97.18792416441929,subtropical
2025-08-20T22:09:32.468373,farm_0046,40502.72,15459.48,9488.76,5232.3,4711.36,3327.72,1891.87,2424.07,42535.56,-2032.84,-5.02,1.025,0.393,7,0.249,3.85,7191.9,43643.01,0.19,0.744,30.556371865230098,-97.18792416441929,subtropical
2025-08-21T22:09:32.468373,farm_0046,21635.59,6804.38,6294.8,3216.88,2090.42,1362.01,1114.95,2026.24,22909.68,-1274.09,-5.89,1.382,0.103,12,0.24,3.47,2113.53,27977.83,0.13,0.776,30.556371865230098,-97.18792416441929,subtropical
2025-08-22T22:09:32.468373,farm_0046,17667.43,8501.14,3906.78,2076.57,2103.84,1758.07,1399.26,1105.74,20851.39,-3183.96,-18.02,0.93,0.291,9,0.138,4.47,3656.86,33871.8,0.09,0.122,30.556371865230098,-97.18792416441929,subtropical
2025-08-23T22:09:32.468373,farm_0046,27679.56,9458.57,6603.75,3421.21,3721.61,2526.82,2103.35,2332.28,30167.6,-2488.04,-8.99,0.551,0.121,7,0.226,3.96,3643.48,31171.39,0.15,0.663,30.556371865230098,-97.18792416441929,subtropical
2025-08-24T22:09:32.468373,farm_0046,18688.08,7079.11,4669.0,3131.22,1293.9,999.29,649.46,1464.73,19286.72,-598.64,-3.2,1.388,0.229,10,0.078,3.49,7348.41,45916.11,0.21,0.65,30.556371865230098,-97.18792416441929,subtropical
2025-08-25T22:09:32.468373,farm_0046,40194.46,15846.84,8725.95,4387.74,2463.72,2985.48,2706.94,1759.43,38876.1,1318.36,3.28,0.655,0.196,8,0.121,4.42,3926.04,49529.19,0.18,0.345,30.556371865230098,-97.18792416441929,subtropical
2025-08-26T22:09:32.468373,farm_0046,32190.55,11993.13,9594.57,3663.44,3573.95,1618.73,1888.28,1643.4,33975.49,-1784.94,-5.54,1.069,0.283,10,0.075,3.64,7663.9,5721.9,0.1,0.435,30.556371865230098,-97.18792416441929,subtropical
